order_id,return_reason,return_date
50071,Damaged,2025-12-28
33119,Wrong Item,2025-08-06
56039,Not Needed,2025-10-09
40461,Wrong Item,2025-01-26
93911,Late Delivery,2025-01-20
41056,Late Delivery,2025-01-11
15407,Damaged,2025-06-09
68910,Wrong Item,2025-09-08
8203,Damaged,2025-07-16
10808,Damaged,2025-07-31
70744,Not Needed,2025-12-23
20172,Wrong Item,2025-01-07
703,Late Delivery,2025-02-02
28972,Wrong Item,2025-03-19
98156,Damaged,2025-10-24
42426,Damaged,2025-11-26
31590,Damaged,2025-02-20
5276,Wrong Item,2025-12-30
41489,Wrong Item,2025-05-17
42370,Not Needed,2025-07-23
46535,Wrong Item,2025-11-29
21001,Not Needed,2025-01-14
10461,Wrong Item,2025-06-20
19102,Late Delivery,2025-05-27
68455,Wrong Item,2025-04-26
46146,Late Delivery,2025-05-01
1170,Wrong Item,2025-05-06
33321,Wrong Item,2025-11-30
87528,Late Delivery,2025-02-24
96801,Late Delivery,2025-06-15
57624,Late Delivery,2025-05-21
5368,Not Needed,2025-09-20
20176,Wrong Item,2025-07-05
45271,Late Delivery,2025-03-23
19660,Wrong Item,2025-03-17
98813,Not Needed,2025-10-06
79043,Wrong Item,2025-02-10
13156,Damaged,2025-06-05
35866,Wrong Item,2025-10-20
33831,Damaged,2025-12-20
60612,Late Delivery,2025-06-01
34877,Late Delivery,2025-05-06
4537,Damaged,2025-06-22
89992,Damaged,2025-07-14
69017,Wrong Item,2025-01-09
80789,Damaged,2025-11-25
65129,Late Delivery,2025-06-18
79020,Not Needed,2025-05-03
9358,Late Delivery,2025-08-04
27243,Damaged,2025-06-04
25556,Late Delivery,2025-05-30
27667,Wrong Item,2025-06-13
29941,Not Needed,2025-03-02
62996,Not Needed,2025-11-27
47661,Late Delivery,2025-03-07
35790,Damaged,2025-01-14
96746,Wrong Item,2025-01-30
57763,Not Needed,2025-03-30
53711,Late Delivery,2025-08-03
54476,Late Delivery,2025-09-02
36184,Damaged,2025-08-14
32140,Not Needed,2025-08-30
53462,Damaged,2025-07-22
31776,Damaged,2025-12-11
19041,Wrong Item,2025-10-31
89214,Wrong Item,2025-07-01
31810,Wrong Item,2025-09-08
65364,Not Needed,2025-10-11
78621,Wrong Item,2025-06-21
36912,Not Needed,2025-05-19
72907,Wrong Item,2025-06-25
15781,Not Needed,2025-10-01
83965,Wrong Item,2025-01-29
85932,Wrong Item,2025-03-27
30635,Late Delivery,2025-09-20
92988,Wrong Item,2025-07-28
72328,Wrong Item,2025-03-29
8369,Damaged,2025-09-25
87988,Late Delivery,2025-07-04
93882,Wrong Item,2025-01-18
97424,Late Delivery,2025-09-10
21090,Damaged,2025-09-30
681,Damaged,2025-02-13
5715,Wrong Item,2025-08-13
72235,Not Needed,2025-11-12
38296,Wrong Item,2025-10-02
75650,Damaged,2025-08-25
94891,Late Delivery,2025-04-11
94565,Damaged,2025-11-22
36394,Damaged,2025-06-08
10266,Not Needed,2025-12-14
68198,Late Delivery,2025-06-27
14604,Late Delivery,2025-05-12
30874,Late Delivery,2025-01-29
62709,Not Needed,2025-09-26
91601,Damaged,2025-08-17
55905,Not Needed,2025-05-03
1681,Not Needed,2025-10-22
86582,Not Needed,2025-07-29
25536,Wrong Item,2025-09-02
36686,Wrong Item,2025-03-25
26553,Late Delivery,2025-07-25
74383,Wrong Item,2025-10-16
73620,Wrong Item,2025-03-17
70778,Wrong Item,2025-12-17
78904,Wrong Item,2025-02-19
12916,Wrong Item,2025-10-20
97254,Wrong Item,2025-08-27
65931,Not Needed,2025-12-16
44726,Damaged,2025-05-11
39509,Wrong Item,2025-01-10
46670,Late Delivery,2025-10-02
88640,Late Delivery,2025-04-07
19600,Damaged,2025-06-21
46828,Not Needed,2025-08-18
91794,Not Needed,2025-01-03
30187,Wrong Item,2025-03-15
96190,Not Needed,2025-07-31
17249,Not Needed,2025-07-13
30617,Not Needed,2025-10-15
46322,Not Needed,2025-09-01
81164,Late Delivery,2025-06-30
44544,Wrong Item,2025-06-10
75755,Late Delivery,2025-01-11
7772,Wrong Item,2025-04-27
96502,Wrong Item,2025-04-16
76551,Not Needed,2025-07-23
93452,Damaged,2025-07-14
34076,Late Delivery,2025-07-05
93896,Wrong Item,2025-09-27
71600,Not Needed,2025-10-06
36066,Late Delivery,2025-06-16
33187,Not Needed,2025-02-26
52803,Late Delivery,2025-06-11
97012,Wrong Item,2025-06-01
6608,Wrong Item,2025-08-19
61570,Damaged,2025-12-30
33377,Damaged,2025-08-23
49409,Not Needed,2025-01-04
70245,Late Delivery,2025-11-28
47586,Wrong Item,2025-07-28
55618,Not Needed,2025-01-26
23836,Not Needed,2025-09-19
15984,Late Delivery,2025-01-03
88861,Late Delivery,2025-09-16
76486,Wrong Item,2025-08-23
48083,Late Delivery,2025-05-14
14690,Late Delivery,2025-11-01
16773,Damaged,2025-12-02
85452,Not Needed,2025-06-15
30548,Not Needed,2025-04-18
58254,Damaged,2025-09-29
1578,Damaged,2025-09-23
96257,Wrong Item,2025-06-06
14703,Wrong Item,2025-07-10
14968,Late Delivery,2025-03-13
46395,Late Delivery,2025-12-22
61063,Late Delivery,2025-06-19
7673,Late Delivery,2025-03-21
31000,Not Needed,2025-08-22
79464,Wrong Item,2025-02-14
65542,Not Needed,2025-01-28
39697,Wrong Item,2025-03-08
63742,Wrong Item,2025-03-15
13450,Wrong Item,2025-10-18
33863,Damaged,2025-02-10
45037,Late Delivery,2025-01-22
21074,Damaged,2025-05-21
57517,Wrong Item,2025-01-08
9533,Damaged,2025-11-11
60094,Damaged,2025-03-06
23280,Wrong Item,2025-01-06
6433,Damaged,2025-10-18
74186,Damaged,2025-10-16
33666,Wrong Item,2025-09-10
87449,Not Needed,2025-06-24
77617,Wrong Item,2025-01-29
70799,Late Delivery,2025-08-08
97826,Wrong Item,2025-01-19
21972,Not Needed,2025-05-07
66637,Wrong Item,2025-06-05
86765,Late Delivery,2025-03-18
79725,Late Delivery,2025-10-31
99572,Not Needed,2025-09-24
68157,Wrong Item,2025-10-03
37879,Not Needed,2025-05-31
57802,Damaged,2025-08-29
17564,Late Delivery,2025-05-05
30105,Late Delivery,2025-09-19
51721,Wrong Item,2025-07-07
67649,Late Delivery,2025-11-28
64280,Wrong Item,2025-10-21
22883,Not Needed,2025-12-16
45707,Wrong Item,2025-07-11
58654,Not Needed,2025-07-31
75262,Not Needed,2025-02-16
35129,Late Delivery,2025-07-01
82736,Not Needed,2025-11-18
43649,Late Delivery,2025-08-31
37059,Late Delivery,2025-01-29
70371,Damaged,2025-09-20
54848,Late Delivery,2025-07-13
81253,Late Delivery,2025-01-30
214,Damaged,2025-01-14
63608,Damaged,2025-06-18
36713,Damaged,2025-05-17
22095,Damaged,2025-10-06
14625,Late Delivery,2025-03-29
98905,Not Needed,2025-05-17
34517,Late Delivery,2025-07-10
33555,Damaged,2025-03-11
88988,Damaged,2025-04-15
6907,Not Needed,2025-06-29
2483,Wrong Item,2025-04-30
23540,Wrong Item,2025-03-10
71816,Late Delivery,2025-02-28
66184,Wrong Item,2025-11-10
4881,Not Needed,2025-04-24
73449,Not Needed,2025-06-04
64430,Wrong Item,2025-07-04
99470,Damaged,2025-08-13
85414,Late Delivery,2025-03-28
69819,Damaged,2025-06-24
2537,Damaged,2025-08-08
945,Damaged,2025-04-05
31327,Wrong Item,2025-10-21
4,Late Delivery,2025-07-13
75567,Not Needed,2025-03-12
83392,Late Delivery,2025-06-17
11739,Not Needed,2025-05-11
38384,Late Delivery,2025-12-10
17656,Late Delivery,2025-11-25
20768,Late Delivery,2025-11-28
31979,Damaged,2025-09-11
88996,Not Needed,2025-01-09
26753,Wrong Item,2025-06-27
88429,Damaged,2025-09-19
74618,Damaged,2025-03-07
12482,Wrong Item,2025-06-01
80645,Damaged,2025-09-17
24375,Not Needed,2025-01-11
63288,Not Needed,2025-07-31
16414,Damaged,2025-10-27
40022,Damaged,2025-08-26
19631,Late Delivery,2025-06-21
92531,Wrong Item,2025-03-27
59626,Damaged,2025-05-19
69958,Late Delivery,2025-06-30
47407,Damaged,2025-10-30
33885,Not Needed,2025-04-12
37048,Not Needed,2025-11-06
13064,Not Needed,2025-03-13
40177,Damaged,2025-02-14
85050,Late Delivery,2025-09-01
71652,Damaged,2025-08-15
33721,Damaged,2025-12-20
77410,Damaged,2025-06-12
59236,Late Delivery,2025-04-02
25038,Late Delivery,2025-01-21
64387,Not Needed,2025-04-27
52613,Damaged,2025-06-17
87508,Late Delivery,2025-01-03
52940,Late Delivery,2025-11-28
49874,Damaged,2025-10-08
47285,Late Delivery,2025-05-26
21223,Not Needed,2025-10-17
6101,Wrong Item,2025-11-16
71851,Wrong Item,2025-04-02
62453,Wrong Item,2025-08-02
44572,Not Needed,2025-04-04
22843,Damaged,2025-05-12
58212,Damaged,2025-07-13
8297,Damaged,2025-05-24
82207,Damaged,2025-03-22
88025,Damaged,2025-08-10
7635,Late Delivery,2025-01-08
6794,Damaged,2025-02-13
62893,Damaged,2025-01-29
18651,Damaged,2025-01-09
44053,Late Delivery,2025-03-10
96245,Late Delivery,2025-04-09
63968,Wrong Item,2025-12-12
90870,Damaged,2025-10-06
60407,Damaged,2025-08-25
26131,Not Needed,2025-05-20
99535,Not Needed,2025-05-11
9411,Damaged,2025-04-16
395,Damaged,2025-10-12
81442,Not Needed,2025-11-23
80710,Not Needed,2025-06-13
32011,Not Needed,2025-03-14
64539,Wrong Item,2025-09-04
86564,Not Needed,2025-11-06
95468,Damaged,2025-09-29
21267,Wrong Item,2025-10-22
94318,Not Needed,2025-12-27
99488,Not Needed,2025-03-19
15409,Wrong Item,2025-11-21
77051,Damaged,2025-07-24
83836,Wrong Item,2025-01-03
27127,Not Needed,2025-10-19
58380,Late Delivery,2025-06-08
83798,Late Delivery,2025-06-18
9206,Wrong Item,2025-01-09
43266,Late Delivery,2025-10-30
29804,Late Delivery,2025-02-17
18168,Wrong Item,2025-07-02
55615,Late Delivery,2025-02-28
43214,Damaged,2025-08-17
37706,Not Needed,2025-09-10
78390,Not Needed,2025-09-21
82952,Not Needed,2025-04-21
19887,Wrong Item,2025-05-16
12897,Late Delivery,2025-12-30
26941,Late Delivery,2025-06-29
36275,Late Delivery,2025-04-15
61542,Late Delivery,2025-10-12
66769,Wrong Item,2025-12-02
62224,Damaged,2025-03-28
51800,Damaged,2025-04-09
46444,Wrong Item,2025-06-25
17188,Wrong Item,2025-03-02
10583,Late Delivery,2025-05-27
46803,Damaged,2025-12-12
98715,Late Delivery,2025-03-21
39237,Late Delivery,2025-10-20
68443,Not Needed,2025-08-17
3742,Late Delivery,2025-08-17
2726,Damaged,2025-09-06
19613,Wrong Item,2025-01-25
37686,Wrong Item,2025-06-26
31678,Wrong Item,2025-05-06
59727,Late Delivery,2025-05-15
60726,Damaged,2025-04-11
19877,Not Needed,2025-05-26
17715,Not Needed,2025-01-21
3195,Not Needed,2025-04-14
99198,Wrong Item,2025-10-05
57760,Wrong Item,2025-02-14
65668,Wrong Item,2025-09-30
49202,Damaged,2025-10-22
93973,Not Needed,2025-10-22
13803,Late Delivery,2025-11-14
60904,Late Delivery,2025-04-22
9575,Damaged,2025-01-16
43730,Not Needed,2025-06-08
13780,Wrong Item,2025-12-22
12334,Wrong Item,2025-02-03
10277,Not Needed,2025-08-12
61999,Damaged,2025-11-22
3266,Wrong Item,2025-07-19
7550,Damaged,2025-06-18
1212,Late Delivery,2025-12-04
45163,Late Delivery,2025-12-17
82480,Not Needed,2025-12-06
2889,Damaged,2025-08-15
97753,Damaged,2025-07-06
46773,Not Needed,2025-07-07
65912,Damaged,2025-11-08
38093,Damaged,2025-09-13
77400,Late Delivery,2025-07-05
86435,Damaged,2025-04-30
35619,Late Delivery,2025-11-08
89258,Damaged,2025-12-11
11964,Wrong Item,2025-10-06
77999,Not Needed,2025-09-04
95387,Not Needed,2025-08-04
93856,Not Needed,2025-08-26
92154,Late Delivery,2025-06-28
18374,Not Needed,2025-08-04
82841,Late Delivery,2025-06-14
35537,Not Needed,2025-01-30
25493,Wrong Item,2025-08-10
36182,Damaged,2025-03-10
71780,Damaged,2025-05-15
9491,Damaged,2025-05-18
57783,Not Needed,2025-03-29
96742,Wrong Item,2025-04-06
26542,Not Needed,2025-04-23
27143,Damaged,2025-12-27
50546,Not Needed,2025-10-21
30455,Damaged,2025-06-15
57125,Late Delivery,2025-04-28
36522,Wrong Item,2025-06-08
86023,Not Needed,2025-04-07
58092,Late Delivery,2025-03-18
13013,Damaged,2025-08-12
17658,Late Delivery,2025-11-30
9629,Not Needed,2025-05-18
1347,Not Needed,2025-07-13
42641,Not Needed,2025-07-10
30405,Late Delivery,2025-11-09
85109,Late Delivery,2025-11-29
10122,Wrong Item,2025-09-16
19804,Not Needed,2025-12-15
87712,Not Needed,2025-02-12
62307,Wrong Item,2025-04-07
88580,Damaged,2025-12-28
44309,Damaged,2025-04-08
79209,Damaged,2025-03-13
96618,Late Delivery,2025-11-23
34910,Damaged,2025-03-01
5698,Wrong Item,2025-08-29
53605,Not Needed,2025-07-01
56290,Late Delivery,2025-12-25
41980,Late Delivery,2025-12-19
61274,Late Delivery,2025-08-27
46706,Damaged,2025-07-11
96912,Wrong Item,2025-12-16
95091,Late Delivery,2025-01-18
15578,Wrong Item,2025-05-23
53769,Not Needed,2025-04-11
11656,Wrong Item,2025-06-04
78177,Wrong Item,2025-04-05
97389,Late Delivery,2025-04-02
34351,Damaged,2025-05-16
18227,Wrong Item,2025-06-04
74244,Wrong Item,2025-07-22
62317,Not Needed,2025-12-05
5823,Not Needed,2025-04-13
81170,Wrong Item,2025-05-12
43424,Wrong Item,2025-10-24
24707,Late Delivery,2025-05-08
77412,Wrong Item,2025-05-04
51205,Not Needed,2025-11-11
56682,Not Needed,2025-06-23
31996,Late Delivery,2025-05-19
38263,Damaged,2025-12-10
74301,Wrong Item,2025-05-14
72808,Wrong Item,2025-06-03
13827,Damaged,2025-03-05
65910,Late Delivery,2025-03-09
90135,Late Delivery,2025-08-10
40831,Not Needed,2025-04-26
71381,Not Needed,2025-03-08
48983,Wrong Item,2025-10-17
85846,Late Delivery,2025-05-02
53215,Wrong Item,2025-01-08
51513,Wrong Item,2025-12-27
95066,Late Delivery,2025-05-15
70994,Wrong Item,2025-01-11
9033,Wrong Item,2025-12-02
52378,Damaged,2025-01-15
4714,Damaged,2025-11-14
20247,Not Needed,2025-05-11
63585,Late Delivery,2025-08-17
21860,Not Needed,2025-03-10
468,Not Needed,2025-07-12
89873,Damaged,2025-07-25
46753,Late Delivery,2025-05-26
59264,Damaged,2025-01-11
4734,Damaged,2025-04-20
47679,Wrong Item,2025-06-27
73258,Damaged,2025-03-11
90670,Damaged,2025-11-04
26002,Damaged,2025-03-16
81487,Wrong Item,2025-07-05
29021,Late Delivery,2025-01-30
68790,Late Delivery,2025-08-03
80841,Damaged,2025-05-06
49408,Not Needed,2025-10-05
74937,Damaged,2025-03-27
66214,Late Delivery,2025-03-14
29415,Not Needed,2025-11-12
98314,Wrong Item,2025-08-13
50149,Wrong Item,2025-04-22
99010,Not Needed,2025-05-05
25668,Wrong Item,2025-05-14
29017,Wrong Item,2025-05-21
93752,Late Delivery,2025-12-25
25965,Late Delivery,2025-02-12
90219,Late Delivery,2025-02-21
61393,Wrong Item,2025-10-20
90638,Wrong Item,2025-11-29
26662,Wrong Item,2025-11-08
61131,Late Delivery,2025-12-27
57531,Late Delivery,2025-06-07
72233,Not Needed,2025-10-12
74120,Damaged,2025-12-06
6662,Late Delivery,2025-06-15
97026,Wrong Item,2025-12-15
33498,Late Delivery,2025-03-24
85811,Late Delivery,2025-01-18
7246,Not Needed,2025-08-30
4402,Late Delivery,2025-11-12
86535,Late Delivery,2025-11-13
2755,Late Delivery,2025-08-31
94976,Not Needed,2025-09-30
63270,Damaged,2025-05-03
61601,Late Delivery,2025-10-02
41287,Late Delivery,2025-08-31
6221,Late Delivery,2025-01-25
20021,Not Needed,2025-03-05
88614,Wrong Item,2025-10-15
3810,Late Delivery,2025-06-11
37064,Wrong Item,2025-03-23
71401,Not Needed,2025-05-29
9262,Late Delivery,2025-09-29
38340,Damaged,2025-03-25
20080,Late Delivery,2025-02-25
66912,Late Delivery,2025-07-27
16588,Not Needed,2025-09-08
58235,Not Needed,2025-06-29
31944,Not Needed,2025-02-07
31115,Damaged,2025-07-22
82543,Not Needed,2025-10-11
35946,Not Needed,2025-02-11
32291,Not Needed,2025-08-13
26658,Damaged,2025-05-08
81898,Wrong Item,2025-01-04
65458,Damaged,2025-03-04
7745,Wrong Item,2025-06-08
54268,Damaged,2025-01-19
5336,Damaged,2025-08-10
90583,Not Needed,2025-05-30
96572,Damaged,2025-07-16
33815,Not Needed,2025-07-07
77839,Late Delivery,2025-06-10
36706,Wrong Item,2025-10-29
6876,Late Delivery,2025-09-11
82522,Damaged,2025-08-24
80260,Not Needed,2025-01-15
84803,Not Needed,2025-11-22
39331,Not Needed,2025-01-31
79599,Late Delivery,2025-04-30
10060,Damaged,2025-06-14
28649,Wrong Item,2025-05-23
88361,Late Delivery,2025-02-03
26579,Not Needed,2025-02-27
85271,Wrong Item,2025-08-05
70824,Not Needed,2025-02-10
98064,Wrong Item,2025-04-10
54709,Not Needed,2025-08-16
91265,Wrong Item,2025-01-27
69640,Wrong Item,2025-02-09
18750,Not Needed,2025-07-07
3021,Wrong Item,2025-07-30
25630,Late Delivery,2025-06-14
82404,Late Delivery,2025-03-13
76834,Not Needed,2025-05-12
27307,Wrong Item,2025-03-20
29964,Damaged,2025-10-13
48511,Damaged,2025-08-31
69170,Damaged,2025-03-30
43530,Damaged,2025-02-28
95223,Late Delivery,2025-02-04
7857,Wrong Item,2025-11-11
40481,Damaged,2025-04-03
83240,Wrong Item,2025-02-20
6571,Damaged,2025-04-05
70398,Not Needed,2025-03-10
11757,Late Delivery,2025-08-06
59647,Wrong Item,2025-10-07
16750,Not Needed,2025-11-19
39801,Late Delivery,2025-07-25
25919,Wrong Item,2025-05-03
76133,Not Needed,2025-05-07
67747,Wrong Item,2025-01-08
12566,Not Needed,2025-06-24
8718,Late Delivery,2025-08-08
15092,Damaged,2025-11-30
63864,Damaged,2025-01-25
69449,Wrong Item,2025-09-27
91126,Damaged,2025-09-21
97994,Late Delivery,2025-06-25
22931,Wrong Item,2025-07-08
56012,Late Delivery,2025-11-06
78143,Not Needed,2025-01-23
65206,Late Delivery,2025-03-29
60975,Not Needed,2025-06-05
90520,Late Delivery,2025-03-23
61811,Damaged,2025-06-17
4307,Wrong Item,2025-08-01
9775,Late Delivery,2025-08-15
91731,Late Delivery,2025-06-08
27922,Wrong Item,2025-05-14
61103,Not Needed,2025-12-23
95994,Late Delivery,2025-01-07
48668,Wrong Item,2025-10-22
94046,Not Needed,2025-05-18
80842,Not Needed,2025-09-19
34683,Damaged,2025-12-21
5829,Damaged,2025-10-09
41747,Damaged,2025-02-25
48069,Wrong Item,2025-03-06
70010,Not Needed,2025-04-03
67529,Damaged,2025-10-02
74529,Not Needed,2025-03-11
68300,Late Delivery,2025-04-20
21929,Late Delivery,2025-05-26
90596,Wrong Item,2025-02-19
29177,Not Needed,2025-09-19
82116,Damaged,2025-10-28
11019,Damaged,2025-02-12
33927,Not Needed,2025-04-15
77333,Damaged,2025-02-07
88396,Not Needed,2025-04-26
7729,Not Needed,2025-03-10
59130,Not Needed,2025-12-06
71771,Wrong Item,2025-11-04
3004,Late Delivery,2025-02-11
91984,Damaged,2025-04-12
25847,Not Needed,2025-03-19
27833,Late Delivery,2025-06-14
55456,Damaged,2025-06-24
28147,Not Needed,2025-11-09
7938,Wrong Item,2025-03-16
90354,Damaged,2025-07-20
81740,Late Delivery,2025-07-19
98107,Not Needed,2025-04-29
96042,Not Needed,2025-10-31
8896,Wrong Item,2025-01-27
85481,Late Delivery,2025-01-09
78850,Not Needed,2025-01-05
77373,Wrong Item,2025-10-26
29464,Late Delivery,2025-06-12
4947,Wrong Item,2025-08-30
79295,Late Delivery,2025-03-22
95300,Late Delivery,2025-07-29
78384,Damaged,2025-12-08
9255,Not Needed,2025-04-03
10783,Late Delivery,2025-12-15
88512,Not Needed,2025-06-04
54950,Late Delivery,2025-06-15
72331,Damaged,2025-11-23
49713,Wrong Item,2025-09-12
79355,Damaged,2025-09-28
32685,Late Delivery,2025-08-11
3107,Wrong Item,2025-01-14
50153,Not Needed,2025-05-26
12210,Late Delivery,2025-02-26
23108,Damaged,2025-03-07
20949,Damaged,2025-05-11
16797,Wrong Item,2025-09-24
62213,Late Delivery,2025-02-02
806,Wrong Item,2025-10-04
32862,Damaged,2025-10-05
85881,Late Delivery,2025-03-27
98646,Damaged,2025-03-09
69329,Not Needed,2025-02-13
13333,Wrong Item,2025-11-05
89113,Late Delivery,2025-12-28
43160,Wrong Item,2025-07-03
36241,Damaged,2025-04-13
89098,Wrong Item,2025-10-18
15058,Not Needed,2025-03-28
48089,Late Delivery,2025-12-17
64102,Wrong Item,2025-12-29
8514,Damaged,2025-09-15
23905,Late Delivery,2025-03-28
85682,Damaged,2025-11-11
73371,Not Needed,2025-05-27
65462,Damaged,2025-07-28
64143,Not Needed,2025-12-10
60880,Late Delivery,2025-12-14
52089,Damaged,2025-12-20
3270,Damaged,2025-09-21
45402,Late Delivery,2025-03-10
45234,Wrong Item,2025-09-28
14593,Late Delivery,2025-03-13
88541,Wrong Item,2025-03-20
62242,Not Needed,2025-10-26
82435,Late Delivery,2025-01-02
64348,Wrong Item,2025-04-22
51975,Wrong Item,2025-03-21
20737,Wrong Item,2025-09-23
16310,Late Delivery,2025-05-22
27288,Not Needed,2025-06-24
81121,Damaged,2025-09-23
23699,Late Delivery,2025-04-05
38264,Late Delivery,2025-05-01
28906,Late Delivery,2025-01-03
17897,Not Needed,2025-08-13
95871,Not Needed,2025-02-23
19275,Not Needed,2025-10-25
13336,Damaged,2025-03-13
23825,Wrong Item,2025-07-13
56898,Damaged,2025-03-28
12263,Late Delivery,2025-07-19
25217,Damaged,2025-05-09
68791,Not Needed,2025-07-04
3720,Not Needed,2025-07-13
12778,Not Needed,2025-07-09
28204,Not Needed,2025-11-04
86776,Damaged,2025-12-12
85121,Not Needed,2025-04-07
89390,Late Delivery,2025-03-25
3516,Late Delivery,2025-04-24
83953,Wrong Item,2025-12-04
66259,Not Needed,2025-11-06
84540,Damaged,2025-09-04
42757,Not Needed,2025-04-16
22597,Late Delivery,2025-09-05
40139,Damaged,2025-09-06
15105,Not Needed,2025-07-05
27274,Damaged,2025-11-26
61937,Not Needed,2025-07-17
61557,Damaged,2025-11-03
42348,Late Delivery,2025-01-12
95670,Not Needed,2025-03-13
44383,Damaged,2025-07-18
3846,Not Needed,2025-08-09
48561,Damaged,2025-07-11
13719,Not Needed,2025-04-12
40850,Damaged,2025-03-02
37517,Wrong Item,2025-06-07
24710,Not Needed,2025-07-26
80937,Wrong Item,2025-12-27
93202,Wrong Item,2025-09-10
30210,Not Needed,2025-09-27
37026,Wrong Item,2025-10-11
84711,Damaged,2025-05-24
58338,Late Delivery,2025-12-01
21898,Late Delivery,2025-05-02
22661,Wrong Item,2025-01-27
88200,Not Needed,2025-04-19
28152,Damaged,2025-03-30
56905,Not Needed,2025-12-06
1394,Late Delivery,2025-11-24
31461,Late Delivery,2025-06-06
81739,Late Delivery,2025-08-04
56925,Not Needed,2025-10-24
37037,Late Delivery,2025-04-11
14307,Late Delivery,2025-10-14
36151,Late Delivery,2025-01-10
89381,Wrong Item,2025-12-06
30750,Late Delivery,2025-05-10
60068,Not Needed,2025-10-10
45000,Late Delivery,2025-07-27
33447,Damaged,2025-02-16
54081,Not Needed,2025-08-27
47015,Damaged,2025-01-03
7725,Wrong Item,2025-05-22
20922,Late Delivery,2025-06-23
55737,Wrong Item,2025-06-26
12051,Not Needed,2025-05-16
40441,Not Needed,2025-07-04
98431,Wrong Item,2025-10-23
12855,Damaged,2025-04-07
34274,Not Needed,2025-06-07
81822,Wrong Item,2025-10-04
25875,Not Needed,2025-06-13
52539,Late Delivery,2025-08-25
5024,Wrong Item,2025-01-11
86969,Late Delivery,2025-09-03
45074,Damaged,2025-06-07
13818,Not Needed,2025-10-09
54477,Wrong Item,2025-01-13
39200,Late Delivery,2025-07-02
60081,Wrong Item,2025-01-11
51750,Late Delivery,2025-07-16
54693,Wrong Item,2025-12-06
20997,Not Needed,2025-04-09
26635,Damaged,2025-11-13
81812,Wrong Item,2025-06-23
95053,Damaged,2025-04-09
2122,Late Delivery,2025-11-25
99814,Wrong Item,2025-01-12
49260,Damaged,2025-12-01
32692,Not Needed,2025-07-26
99513,Not Needed,2025-04-16
16656,Wrong Item,2025-10-29
94936,Late Delivery,2025-07-17
15656,Wrong Item,2025-10-04
15032,Late Delivery,2025-06-02
11768,Wrong Item,2025-08-18
34996,Late Delivery,2025-04-28
34742,Late Delivery,2025-01-09
89857,Wrong Item,2025-07-13
54143,Late Delivery,2025-03-26
43499,Late Delivery,2025-10-27
71192,Not Needed,2025-02-20
56810,Damaged,2025-08-16
12200,Damaged,2025-07-07
51148,Not Needed,2025-03-01
17517,Damaged,2025-09-12
55074,Late Delivery,2025-04-14
51123,Damaged,2025-07-15
44753,Damaged,2025-03-13
45079,Late Delivery,2025-08-28
44290,Damaged,2025-01-19
41678,Late Delivery,2025-09-05
22711,Not Needed,2025-02-28
69132,Late Delivery,2025-10-07
33428,Late Delivery,2025-11-01
7890,Wrong Item,2025-06-15
47890,Damaged,2025-09-06
48003,Not Needed,2025-10-25
5896,Not Needed,2025-03-04
93500,Not Needed,2025-12-05
25487,Wrong Item,2025-06-23
95491,Late Delivery,2025-08-14
68520,Wrong Item,2025-12-16
90248,Late Delivery,2025-11-12
20538,Damaged,2025-12-24
64295,Not Needed,2025-03-11
68802,Late Delivery,2025-04-06
13800,Late Delivery,2025-01-26
32646,Damaged,2025-07-14
22366,Wrong Item,2025-04-05
53715,Not Needed,2025-01-13
14344,Wrong Item,2025-04-17
24990,Damaged,2025-06-14
41737,Damaged,2025-10-23
35031,Not Needed,2025-03-22
52034,Wrong Item,2025-12-21
9914,Late Delivery,2025-05-30
9954,Wrong Item,2025-03-22
89996,Wrong Item,2025-02-09
84009,Damaged,2025-07-01
14366,Wrong Item,2025-06-22
21913,Wrong Item,2025-10-31
70126,Wrong Item,2025-12-02
80627,Wrong Item,2025-11-04
47874,Wrong Item,2025-05-28
17338,Wrong Item,2025-04-16
56406,Wrong Item,2025-05-06
14545,Not Needed,2025-04-16
41360,Wrong Item,2025-11-28
54544,Late Delivery,2025-01-17
48473,Wrong Item,2025-07-24
51059,Damaged,2025-04-11
39930,Wrong Item,2025-01-21
11165,Damaged,2025-02-12
89062,Late Delivery,2025-01-31
79839,Damaged,2025-08-24
68176,Wrong Item,2025-12-28
82592,Not Needed,2025-05-11
35965,Damaged,2025-03-15
29131,Not Needed,2025-06-03
78238,Damaged,2025-01-26
27122,Late Delivery,2025-04-07
52424,Wrong Item,2025-08-12
4555,Late Delivery,2025-08-06
78021,Not Needed,2025-02-07
94932,Damaged,2025-04-18
31410,Wrong Item,2025-09-21
43192,Not Needed,2025-09-24
31973,Wrong Item,2025-04-12
27967,Wrong Item,2025-04-05
89220,Damaged,2025-04-03
66076,Late Delivery,2025-11-08
86493,Wrong Item,2025-10-15
72521,Damaged,2025-02-18
74849,Wrong Item,2025-07-04
73045,Late Delivery,2025-11-27
82608,Wrong Item,2025-09-29
12132,Late Delivery,2025-07-15
31612,Late Delivery,2025-01-18
15429,Wrong Item,2025-01-10
87989,Wrong Item,2025-06-15
64585,Wrong Item,2025-09-25
56517,Damaged,2025-07-13
56792,Wrong Item,2025-05-24
34907,Damaged,2025-06-13
85027,Not Needed,2025-04-11
20534,Damaged,2025-01-21
3406,Wrong Item,2025-12-05
36420,Damaged,2025-05-23
