order_id,delivery_date,delay_days
92143,2025-11-22,0
92144,2025-04-16,5
92145,2025-12-05,5
92146,2025-12-21,0
92147,2025-01-24,0
92148,2025-09-05,0
92149,2025-03-23,0
92150,2026-01-06,2
92151,2025-02-26,4
92152,2025-09-27,2
92153,2025-03-19,1
92154,2025-07-03,0
92155,2025-11-13,2
92156,2025-02-16,4
92157,2025-03-06,0
92158,2025-04-28,5
92159,2025-03-23,2
92160,2025-09-26,4
92161,2025-07-15,1
92162,2025-08-09,0
92163,2025-12-14,0
92164,2025-04-11,0
92165,2025-11-06,5
92166,2025-09-07,0
92167,2025-05-18,0
92168,2025-08-01,1
92169,2025-01-24,0
92170,2025-10-08,0
92171,2025-05-21,0
92172,2025-08-11,2
92173,2025-10-25,0
92174,2025-09-26,0
92175,2025-05-08,5
92176,2025-03-15,3
92177,2025-11-15,3
92178,2025-08-24,5
92179,2025-12-13,0
92180,2025-09-23,0
92181,2025-10-19,0
92182,2025-08-02,0
92183,2025-11-04,0
92184,2025-05-08,3
92185,2025-09-30,3
92186,2025-07-13,0
92187,2025-01-25,1
92188,2025-04-14,0
92189,2025-02-09,5
92190,2025-08-04,0
92191,2025-08-25,2
92192,2025-10-14,0
92193,2025-02-20,5
92194,2025-11-03,3
92195,2025-01-21,0
92196,2025-01-09,0
92197,2025-05-22,0
92198,2025-04-27,1
92199,2025-07-13,5
92200,2026-01-04,5
92201,2025-08-15,0
92202,2025-08-10,0
92203,2025-01-11,0
92204,2025-02-13,0
92205,2025-07-03,0
92206,2025-05-27,2
92207,2025-09-26,4
92208,2025-01-13,4
92209,2025-10-31,1
92210,2025-07-24,0
92211,2025-09-11,0
92212,2025-07-28,3
92213,2025-07-19,5
92214,2025-07-28,0
92215,2025-01-07,0
92216,2025-06-17,0
92217,2025-04-15,4
92218,2025-11-04,0
92219,2025-02-23,0
92220,2025-06-07,0
92221,2025-04-25,0
92222,2025-12-06,0
92223,2025-11-04,3
92224,2025-03-21,0
92225,2025-11-12,0
92226,2025-03-20,0
92227,2025-03-14,4
92228,2025-03-29,1
92229,2025-06-02,0
92230,2025-11-26,1
92231,2025-07-30,5
92232,2025-01-21,3
92233,2025-08-30,3
92234,2025-01-20,0
92235,2025-07-08,4
92236,2025-05-15,2
92237,2025-10-29,2
92238,2025-12-25,0
92239,2025-05-05,5
92240,2025-09-21,2
92241,2025-09-04,0
92242,2025-06-10,5
92243,2025-04-08,0
92244,2025-04-15,0
92245,2025-10-17,1
92246,2025-05-31,2
92247,2025-02-28,3
92248,2025-03-17,0
92249,2025-09-05,2
92250,2025-04-28,4
92251,2025-02-24,1
92252,2025-06-08,0
92253,2025-02-07,0
92254,2025-11-09,0
92255,2025-02-18,5
92256,2025-10-06,3
92257,2025-08-13,4
92258,2025-09-16,3
92259,2025-12-07,0
92260,2025-06-26,3
92261,2025-02-04,4
92262,2025-03-17,0
92263,2025-02-09,0
92264,2025-09-04,0
92265,2025-12-25,3
92266,2025-09-26,0
92267,2025-04-22,2
92268,2025-11-18,5
92269,2025-04-23,5
92270,2025-07-17,0
92271,2025-11-06,0
92272,2025-02-03,3
92273,2025-09-13,0
92274,2025-12-20,3
92275,2025-11-06,0
92276,2025-12-18,4
92277,2025-12-31,1
92278,2025-06-27,0
92279,2025-05-15,4
92280,2025-08-13,0
92281,2025-05-10,2
92282,2025-06-10,0
92283,2025-11-10,4
92284,2025-05-07,5
92285,2025-01-13,0
92286,2025-05-05,4
92287,2025-01-07,0
92288,2025-06-19,0
92289,2025-01-31,1
92290,2025-04-29,5
92291,2025-01-06,0
92292,2025-07-31,5
92293,2025-06-16,3
92294,2025-02-13,0
92295,2025-04-03,3
92296,2025-05-24,3
92297,2025-09-03,0
92298,2025-03-11,0
92299,2025-07-29,0
92300,2025-10-17,0
92301,2025-08-10,5
92302,2025-03-18,0
92303,2025-02-19,1
92304,2025-10-18,0
92305,2025-07-13,2
92306,2025-12-22,0
92307,2025-05-26,0
92308,2025-11-22,0
92309,2025-08-05,0
92310,2025-02-09,5
92311,2025-04-19,0
92312,2025-01-13,2
92313,2025-07-11,1
92314,2025-12-06,0
92315,2025-05-16,0
92316,2025-07-01,0
92317,2025-09-28,4
92318,2025-02-10,0
92319,2025-12-31,4
92320,2025-02-18,0
92321,2025-09-28,4
92322,2025-09-01,0
92323,2025-06-10,5
92324,2025-05-13,0
92325,2025-05-26,0
92326,2025-10-01,0
92327,2025-01-24,5
92328,2025-02-05,4
92329,2025-12-27,0
92330,2025-06-13,1
92331,2025-07-24,1
92332,2025-07-25,0
92333,2025-09-23,2
92334,2025-01-04,0
92335,2025-03-26,0
92336,2025-02-03,0
92337,2025-09-24,0
92338,2025-12-16,0
92339,2025-04-28,0
92340,2025-06-15,0
92341,2025-02-17,1
92342,2025-09-30,0
92343,2025-01-22,1
92344,2025-06-05,0
92345,2025-11-20,3
92346,2025-01-09,2
92347,2025-09-03,2
92348,2025-04-23,0
92349,2025-01-12,0
92350,2025-07-07,4
92351,2025-12-11,0
92352,2025-09-19,5
92353,2025-08-01,1
92354,2025-10-15,0
92355,2025-05-26,1
92356,2025-03-12,4
92357,2025-05-24,0
92358,2025-09-09,1
92359,2025-10-31,2
92360,2025-02-09,0
92361,2025-12-21,0
92362,2025-10-21,0
92363,2025-06-22,0
92364,2025-12-30,0
92365,2025-06-25,0
92366,2025-08-06,0
92367,2025-01-08,2
92368,2025-10-09,0
92369,2025-02-28,0
92370,2025-01-11,1
92371,2025-05-30,1
92372,2025-04-12,0
92373,2025-07-23,0
92374,2025-08-31,5
92375,2025-09-18,0
92376,2025-10-05,0
92377,2025-01-25,0
92378,2025-10-27,3
92379,2025-07-15,0
92380,2025-05-05,0
92381,2025-05-19,5
92382,2025-06-05,0
92383,2025-08-01,5
92384,2025-04-17,3
92385,2025-10-21,0
92386,2025-05-03,0
92387,2025-12-17,2
92388,2025-11-17,0
92389,2025-02-02,0
92390,2025-11-19,3
92391,2025-03-13,0
92392,2025-06-06,0
92393,2025-12-12,0
92394,2025-08-23,0
92395,2025-04-04,1
92396,2025-02-28,4
92397,2025-09-25,0
92398,2025-07-12,0
92399,2025-12-23,3
92400,2025-12-04,3
92401,2025-11-14,1
92402,2025-12-21,4
92403,2025-08-18,0
92404,2025-08-12,4
92405,2025-09-26,0
92406,2025-02-14,0
92407,2025-11-26,5
92408,2025-10-21,5
92409,2025-09-02,2
92410,2025-01-25,0
92411,2025-05-02,4
92412,2025-01-24,1
92413,2025-07-07,1
92414,2025-09-15,4
92415,2025-05-26,2
92416,2025-06-01,0
92417,2025-12-28,3
92418,2025-12-07,0
92419,2025-03-02,5
92420,2025-12-18,1
92421,2025-10-16,0
92422,2025-05-25,4
92423,2025-06-10,1
92424,2025-09-20,3
92425,2025-11-15,2
92426,2025-02-27,3
92427,2025-07-11,5
92428,2025-06-13,3
92429,2025-08-07,4
92430,2025-06-11,5
92431,2025-10-23,2
92432,2025-02-25,0
92433,2025-07-25,0
92434,2025-04-12,0
92435,2025-07-08,2
92436,2025-05-19,1
92437,2025-12-19,0
92438,2025-09-22,0
92439,2025-02-23,0
92440,2025-02-12,0
92441,2025-01-15,0
92442,2025-01-24,0
92443,2025-07-04,0
92444,2025-11-13,2
92445,2025-09-26,0
92446,2025-04-19,1
92447,2025-02-01,3
92448,2025-11-18,0
92449,2025-04-13,0
92450,2025-04-22,3
92451,2025-11-26,5
92452,2025-02-10,3
92453,2025-12-30,0
92454,2025-09-01,3
92455,2025-04-22,1
92456,2025-06-09,0
92457,2025-10-23,4
92458,2025-09-22,2
92459,2025-08-24,0
92460,2025-03-03,0
92461,2025-07-06,0
92462,2025-05-23,1
92463,2025-05-13,5
92464,2025-05-11,0
92465,2025-05-28,0
92466,2025-09-16,0
92467,2025-03-11,1
92468,2025-07-10,5
92469,2025-06-28,4
92470,2026-01-04,5
92471,2025-12-28,3
92472,2025-03-22,0
92473,2025-09-22,4
92474,2025-07-09,0
92475,2025-09-07,5
92476,2025-03-11,0
92477,2025-08-23,0
92478,2025-07-18,0
92479,2025-12-10,5
92480,2025-08-03,0
92481,2025-09-26,1
92482,2025-08-25,2
92483,2025-08-20,0
92484,2025-02-14,0
92485,2025-06-22,0
92486,2025-07-26,3
92487,2025-10-28,0
92488,2025-08-05,1
92489,2025-06-19,0
92490,2025-12-28,1
92491,2025-07-14,0
92492,2025-02-14,1
92493,2025-10-15,0
92494,2025-07-24,0
92495,2025-11-23,3
92496,2025-09-02,2
92497,2025-01-15,0
92498,2025-02-27,0
92499,2025-10-01,3
92500,2025-11-26,3
92501,2025-05-09,4
92502,2025-01-10,0
92503,2025-11-18,1
92504,2025-11-15,0
92505,2025-01-20,2
92506,2025-03-22,0
92507,2025-04-20,0
92508,2025-07-27,4
92509,2025-09-08,0
92510,2025-12-21,0
92511,2025-07-17,0
92512,2025-12-13,0
92513,2025-06-20,0
92514,2025-01-17,0
92515,2025-03-19,5
92516,2025-09-07,0
92517,2025-05-07,0
92518,2025-06-25,0
92519,2025-06-04,0
92520,2025-01-10,0
92521,2025-12-03,0
92522,2025-05-15,0
92523,2025-03-25,2
92524,2025-09-21,3
92525,2025-06-29,1
92526,2025-01-25,3
92527,2025-06-06,0
92528,2025-02-13,0
92529,2026-01-05,1
92530,2025-06-24,4
92531,2025-04-05,4
92532,2025-01-31,0
92533,2025-06-13,1
92534,2025-03-11,2
92535,2025-10-31,5
92536,2025-08-30,1
92537,2025-03-15,4
92538,2025-05-01,0
92539,2025-09-25,0
92540,2025-07-10,0
92541,2025-06-30,0
92542,2025-03-15,0
92543,2025-02-14,0
92544,2025-05-19,4
92545,2025-08-02,2
92546,2025-04-30,1
92547,2025-01-27,3
92548,2025-10-13,1
92549,2025-09-16,1
92550,2026-01-04,0
92551,2025-04-27,0
92552,2025-08-22,5
92553,2025-05-03,1
92554,2025-12-27,0
92555,2025-02-01,4
92556,2025-04-30,2
92557,2025-04-09,5
92558,2025-09-24,0
92559,2025-05-08,0
92560,2025-01-29,0
92561,2025-06-02,5
92562,2025-08-11,2
92563,2025-05-19,0
92564,2025-07-23,4
92565,2025-04-12,0
92566,2025-05-19,4
92567,2025-07-15,0
92568,2025-11-19,3
92569,2025-05-20,0
92570,2025-11-25,0
92571,2025-05-30,1
92572,2025-06-15,0
92573,2025-11-14,0
92574,2025-06-01,0
92575,2025-12-28,4
92576,2025-12-18,5
92577,2025-01-10,2
92578,2025-02-25,2
92579,2025-12-09,0
92580,2025-02-10,2
92581,2025-11-27,4
92582,2025-05-29,4
92583,2025-11-01,0
92584,2025-10-17,2
92585,2025-01-27,3
92586,2025-03-19,5
92587,2025-11-24,0
92588,2025-02-03,0
92589,2025-07-02,0
92590,2025-11-16,5
92591,2025-01-04,0
92592,2025-07-15,4
92593,2025-01-11,0
92594,2025-10-08,0
92595,2025-01-24,0
92596,2025-06-07,3
92597,2025-10-17,4
92598,2025-10-05,4
92599,2025-08-23,0
92600,2025-08-03,0
92601,2025-08-05,5
92602,2025-11-07,0
92603,2025-10-13,4
92604,2025-01-12,5
92605,2025-09-03,0
92606,2025-09-02,5
92607,2025-10-14,1
92608,2025-12-24,2
92609,2025-12-25,2
92610,2025-12-29,1
92611,2025-12-12,0
92612,2025-03-02,0
92613,2025-06-26,0
92614,2025-10-13,0
92615,2025-07-12,0
92616,2025-05-09,0
92617,2025-12-16,4
92618,2025-09-18,2
92619,2026-01-01,0
92620,2025-05-06,0
92621,2025-11-13,5
92622,2025-10-19,5
92623,2025-09-10,5
92624,2025-12-04,5
92625,2025-09-06,0
92626,2025-08-08,4
92627,2025-01-05,0
92628,2025-07-24,0
92629,2025-06-26,0
92630,2025-05-07,4
92631,2025-08-16,1
92632,2025-10-26,5
92633,2025-07-16,5
92634,2026-01-04,0
92635,2025-10-30,0
92636,2025-06-10,1
92637,2025-08-27,3
92638,2025-12-31,0
92639,2026-01-05,0
92640,2026-01-09,5
92641,2025-01-15,2
92642,2025-04-22,2
92643,2025-10-07,0
92644,2025-01-23,0
92645,2025-10-16,4
92646,2025-11-26,5
92647,2025-12-29,0
92648,2025-08-08,1
92649,2025-01-08,0
92650,2025-06-11,0
92651,2025-04-07,4
92652,2025-05-25,0
92653,2025-03-27,0
92654,2025-09-08,0
92655,2025-02-08,2
92656,2025-06-08,1
92657,2025-07-26,0
92658,2025-04-09,1
92659,2025-01-14,2
92660,2025-01-23,5
92661,2025-08-10,2
92662,2025-10-15,1
92663,2025-12-07,0
92664,2025-11-15,2
92665,2025-06-12,0
92666,2025-05-24,0
92667,2025-01-09,2
92668,2025-06-19,0
92669,2025-08-01,4
92670,2025-01-02,0
92671,2026-01-08,4
92672,2025-06-08,3
92673,2025-04-16,0
92674,2025-11-12,1
92675,2025-12-31,3
92676,2025-07-02,5
92677,2025-05-10,4
92678,2025-11-08,0
92679,2025-10-07,0
92680,2025-07-31,5
92681,2025-11-21,3
92682,2025-10-08,2
92683,2025-05-27,0
92684,2025-09-05,1
92685,2025-12-15,2
92686,2025-06-24,1
92687,2025-08-07,0
92688,2025-11-30,4
92689,2025-01-13,0
92690,2025-06-26,0
92691,2025-07-07,2
92692,2025-10-22,5
92693,2025-02-08,0
92694,2025-12-28,0
92695,2025-07-24,2
92696,2025-12-12,0
92697,2025-04-23,0
92698,2025-04-23,0
92699,2025-09-15,1
92700,2025-05-03,0
92701,2025-09-27,4
92702,2025-06-24,3
92703,2025-06-12,2
92704,2025-05-20,2
92705,2025-12-13,4
92706,2025-04-11,2
92707,2025-12-12,0
92708,2025-11-04,0
92709,2025-12-21,5
92710,2025-04-20,3
92711,2025-02-03,0
92712,2025-03-28,0
92713,2025-09-16,2
92714,2025-05-11,4
92715,2025-03-14,5
92716,2025-09-15,0
92717,2025-10-14,0
92718,2025-03-05,4
92719,2025-10-26,1
92720,2025-12-02,0
92721,2026-01-07,5
92722,2025-03-02,0
92723,2025-03-08,0
92724,2025-04-15,0
92725,2025-01-29,4
92726,2025-03-29,0
92727,2025-10-11,1
92728,2025-03-11,0
92729,2025-08-02,0
92730,2025-09-11,4
92731,2025-04-26,0
92732,2025-07-25,0
92733,2025-06-01,3
92734,2025-11-15,0
92735,2025-11-04,0
92736,2025-05-31,4
92737,2025-03-21,0
92738,2025-10-21,5
92739,2025-05-16,3
92740,2025-09-13,0
92741,2025-04-12,5
92742,2025-03-09,5
92743,2025-08-12,0
92744,2025-01-30,4
92745,2025-01-31,5
92746,2025-08-20,4
92747,2025-09-21,0
92748,2025-09-24,5
92749,2025-02-18,0
92750,2026-01-05,3
92751,2025-07-27,2
92752,2025-07-06,0
92753,2025-02-24,2
92754,2025-10-08,3
92755,2025-05-21,3
92756,2025-10-06,3
92757,2025-12-26,0
92758,2025-09-09,0
92759,2025-09-01,0
92760,2025-07-02,3
92761,2025-02-11,5
92762,2025-09-17,3
92763,2025-08-31,0
92764,2025-02-28,1
92765,2025-04-02,5
92766,2025-07-10,1
92767,2025-07-28,2
92768,2025-11-15,1
92769,2025-11-02,0
92770,2025-04-06,0
92771,2025-05-08,4
92772,2025-06-09,4
92773,2025-03-02,2
92774,2025-08-11,2
92775,2025-12-04,2
92776,2025-01-30,0
92777,2025-11-12,0
92778,2025-07-18,0
92779,2025-04-22,0
92780,2025-04-19,0
92781,2025-11-25,0
92782,2025-10-22,4
92783,2025-04-20,3
92784,2025-05-16,2
92785,2025-11-08,0
92786,2025-05-19,3
92787,2025-01-29,1
92788,2025-02-16,0
92789,2025-08-29,3
92790,2025-08-26,3
92791,2025-03-16,0
92792,2025-07-04,0
92793,2025-09-15,0
92794,2025-09-06,0
92795,2025-09-25,0
92796,2025-10-12,0
92797,2025-06-22,0
92798,2025-11-07,0
92799,2025-08-29,0
92800,2025-01-24,0
92801,2025-08-26,0
92802,2025-02-09,4
92803,2025-04-30,0
92804,2025-12-06,4
92805,2025-02-20,0
92806,2025-01-07,1
92807,2025-02-28,0
92808,2025-05-21,0
92809,2025-04-06,0
92810,2025-11-08,0
92811,2025-10-11,0
92812,2025-06-21,2
92813,2025-01-24,1
92814,2025-06-04,3
92815,2025-09-01,1
92816,2025-08-27,5
92817,2025-11-13,0
92818,2025-03-15,5
92819,2025-09-08,0
92820,2025-03-18,4
92821,2025-10-30,0
92822,2025-11-04,2
92823,2025-05-12,0
92824,2025-06-21,0
92825,2025-09-15,0
92826,2025-04-24,1
92827,2025-05-06,2
92828,2025-02-06,1
92829,2025-08-16,3
92830,2025-10-10,2
92831,2025-07-24,1
92832,2025-07-14,5
92833,2025-07-09,0
92834,2025-06-13,0
92835,2025-08-26,1
92836,2025-05-12,1
92837,2025-06-04,0
92838,2025-06-15,1
92839,2025-11-30,3
92840,2025-10-30,0
92841,2025-02-26,0
92842,2025-03-05,0
92843,2025-07-12,0
92844,2025-07-19,5
92845,2025-04-17,5
92846,2025-09-01,1
92847,2025-03-10,0
92848,2025-03-12,3
92849,2025-11-06,3
92850,2025-02-16,0
92851,2025-12-02,4
92852,2025-05-15,4
92853,2025-07-31,0
92854,2025-09-11,3
92855,2025-05-20,5
92856,2025-06-14,4
92857,2025-01-14,5
92858,2025-07-22,4
92859,2025-04-25,0
92860,2025-06-14,0
92861,2025-05-06,4
92862,2025-08-13,0
92863,2025-03-19,2
92864,2025-08-10,1
92865,2025-10-25,0
92866,2025-02-17,4
92867,2025-03-30,0
92868,2025-12-12,4
92869,2025-05-22,1
92870,2025-06-05,0
92871,2025-02-16,0
92872,2025-12-29,3
92873,2025-06-18,0
92874,2025-09-19,3
92875,2025-03-16,0
92876,2025-10-30,5
92877,2025-02-10,1
92878,2025-10-27,0
92879,2025-03-23,1
92880,2025-05-24,0
92881,2026-01-07,2
92882,2025-06-09,3
92883,2025-03-04,0
92884,2025-01-28,1
92885,2025-10-03,2
92886,2025-03-15,5
92887,2025-05-16,0
92888,2025-07-13,1
92889,2025-08-10,0
92890,2025-08-26,0
92891,2025-04-21,0
92892,2025-03-15,0
92893,2025-06-27,0
92894,2025-03-26,5
92895,2025-04-22,0
92896,2025-09-24,0
92897,2025-06-08,0
92898,2025-04-02,0
92899,2025-02-18,0
92900,2025-10-05,1
92901,2025-08-22,0
92902,2025-11-03,0
92903,2025-05-21,0
92904,2025-07-20,3
92905,2025-07-07,0
92906,2025-12-06,0
92907,2025-11-06,5
92908,2025-10-17,5
92909,2025-03-08,5
92910,2026-01-01,0
92911,2025-08-02,0
92912,2025-11-03,5
92913,2025-11-18,4
92914,2025-05-04,4
92915,2025-12-22,3
92916,2025-02-23,2
92917,2025-03-09,3
92918,2025-02-24,0
92919,2025-06-23,2
92920,2025-09-03,0
92921,2025-07-03,3
92922,2025-07-12,0
92923,2025-01-07,0
92924,2025-01-16,4
92925,2025-01-30,0
92926,2025-07-03,0
92927,2025-02-07,5
92928,2025-01-10,0
92929,2025-01-30,1
92930,2025-07-28,5
92931,2025-08-22,5
92932,2025-09-03,0
92933,2025-02-16,0
92934,2025-10-28,2
92935,2025-02-23,2
92936,2025-06-17,0
92937,2025-01-30,3
92938,2025-06-27,3
92939,2025-02-16,5
92940,2025-09-13,1
92941,2025-02-22,2
92942,2025-09-13,0
92943,2025-11-15,0
92944,2025-06-04,1
92945,2025-06-17,0
92946,2025-01-12,0
92947,2025-01-25,0
92948,2025-11-22,0
92949,2025-10-06,1
92950,2025-11-27,5
92951,2025-07-22,3
92952,2025-04-21,0
92953,2025-03-03,1
92954,2025-07-11,0
92955,2025-09-21,3
92956,2025-03-25,1
92957,2025-12-07,0
92958,2025-08-03,4
92959,2025-04-21,5
92960,2025-05-06,2
92961,2025-04-22,0
92962,2025-10-04,3
92963,2025-08-22,0
92964,2026-01-01,5
92965,2025-10-24,1
92966,2025-12-02,0
92967,2025-06-24,0
92968,2025-09-27,4
92969,2025-10-17,5
92970,2025-03-13,0
92971,2025-01-10,0
92972,2025-10-17,4
92973,2025-05-28,5
92974,2025-10-20,0
92975,2025-10-20,0
92976,2025-05-23,0
92977,2025-12-02,3
92978,2025-05-01,5
92979,2025-08-05,2
92980,2025-06-05,5
92981,2025-11-20,0
92982,2025-11-30,2
92983,2025-11-09,0
92984,2025-11-01,0
92985,2025-05-06,0
92986,2025-02-10,1
92987,2025-09-18,5
92988,2025-07-29,0
92989,2025-08-13,5
92990,2025-03-20,0
92991,2025-03-01,5
92992,2025-03-15,5
92993,2025-05-26,0
92994,2025-12-20,4
92995,2025-12-06,3
92996,2025-08-27,0
92997,2025-06-19,4
92998,2025-05-04,0
92999,2025-08-06,5
93000,2025-06-09,0
93001,2025-10-14,2
93002,2025-04-27,0
93003,2025-09-26,0
93004,2025-10-06,0
93005,2025-01-25,4
93006,2025-11-01,0
93007,2025-09-04,0
93008,2025-03-12,5
93009,2025-03-08,4
93010,2025-12-14,0
93011,2025-05-26,0
93012,2025-06-26,2
93013,2025-11-18,0
93014,2025-07-28,5
93015,2025-05-30,3
93016,2025-05-21,0
93017,2025-01-20,4
93018,2025-11-06,4
93019,2025-08-14,0
93020,2025-09-28,2
93021,2025-05-16,0
93022,2025-12-20,0
93023,2025-11-15,5
93024,2025-06-10,2
93025,2025-11-07,4
93026,2025-06-12,3
93027,2025-05-01,4
93028,2025-01-19,4
93029,2025-11-28,5
93030,2025-11-27,4
93031,2025-09-12,0
93032,2025-12-19,1
93033,2025-09-14,4
93034,2025-04-20,0
93035,2026-01-01,0
93036,2025-02-12,3
93037,2025-10-01,3
93038,2025-04-04,0
93039,2025-05-23,4
93040,2025-12-28,0
93041,2025-04-18,0
93042,2025-04-24,1
93043,2025-07-30,5
93044,2025-12-06,0
93045,2025-10-20,0
93046,2025-03-31,1
93047,2025-03-31,5
93048,2025-12-07,5
93049,2025-10-09,0
93050,2025-10-13,0
93051,2025-09-30,3
93052,2025-02-27,0
93053,2025-03-24,0
93054,2025-09-01,1
93055,2026-01-01,0
93056,2025-08-06,2
93057,2025-12-20,3
93058,2025-10-12,4
93059,2025-07-23,0
93060,2025-10-22,0
93061,2025-09-22,0
93062,2025-05-21,4
93063,2025-12-23,0
93064,2025-02-16,5
93065,2025-01-10,0
93066,2025-11-02,0
93067,2025-02-14,0
93068,2025-12-18,4
93069,2025-10-26,4
93070,2025-08-17,2
93071,2025-09-27,0
93072,2025-02-28,1
93073,2025-11-17,0
93074,2025-03-28,1
93075,2025-07-06,0
93076,2025-11-17,0
93077,2025-02-24,0
93078,2025-08-17,1
93079,2025-02-24,5
93080,2025-05-12,1
93081,2025-11-01,4
93082,2025-05-08,5
93083,2025-01-20,3
93084,2025-09-13,0
93085,2025-03-31,0
93086,2025-10-25,0
93087,2025-02-09,0
93088,2025-10-06,2
93089,2025-09-30,5
93090,2025-12-11,3
93091,2025-11-16,3
93092,2025-07-19,0
93093,2025-10-11,1
93094,2025-03-25,2
93095,2025-01-24,1
93096,2025-03-02,4
93097,2025-01-17,0
93098,2025-07-11,3
93099,2025-05-17,0
93100,2025-07-03,2
93101,2025-08-10,3
93102,2025-10-28,2
93103,2025-10-05,0
93104,2025-09-29,4
93105,2025-02-27,1
93106,2025-05-29,1
93107,2025-09-25,0
93108,2025-08-30,3
93109,2025-06-28,1
93110,2026-01-08,4
93111,2025-12-18,0
93112,2025-10-07,0
93113,2025-12-22,0
93114,2025-03-21,3
93115,2025-06-20,5
93116,2025-01-03,0
93117,2025-06-17,0
93118,2025-09-06,5
93119,2025-09-22,1
93120,2025-11-13,0
93121,2025-12-26,0
93122,2025-06-10,0
93123,2025-06-26,0
93124,2025-10-26,5
93125,2025-05-27,3
93126,2025-01-17,0
93127,2025-09-25,0
93128,2025-12-03,4
93129,2025-02-26,2
93130,2025-10-02,2
93131,2025-11-03,1
93132,2025-03-11,1
93133,2025-05-01,0
93134,2025-11-04,0
93135,2025-08-13,0
93136,2025-01-23,0
93137,2025-02-24,5
93138,2025-10-30,0
93139,2025-03-10,2
93140,2025-05-04,0
93141,2025-01-23,0
93142,2025-01-26,0
93143,2025-11-11,2
93144,2025-02-18,0
93145,2025-09-04,2
93146,2025-07-16,0
93147,2025-05-20,3
93148,2025-06-19,0
93149,2025-01-15,5
93150,2025-08-20,2
93151,2025-04-05,0
93152,2025-10-29,3
93153,2025-06-11,1
93154,2025-03-01,2
93155,2025-10-24,0
93156,2025-05-02,5
93157,2025-06-09,5
93158,2025-06-26,4
93159,2025-07-24,4
93160,2025-12-30,2
93161,2025-11-14,0
93162,2025-04-11,0
93163,2025-05-14,0
93164,2025-07-30,5
93165,2025-06-28,1
93166,2025-11-26,2
93167,2025-02-07,0
93168,2025-08-02,0
93169,2025-08-10,0
93170,2025-10-29,5
93171,2025-08-29,5
93172,2025-07-14,4
93173,2025-06-30,0
93174,2025-11-01,1
93175,2025-03-23,0
93176,2025-05-26,3
93177,2025-01-31,2
93178,2025-04-07,5
93179,2025-10-31,0
93180,2025-12-24,0
93181,2025-08-13,0
93182,2025-11-03,5
93183,2025-04-30,5
93184,2025-11-13,0
93185,2025-03-01,0
93186,2025-08-10,0
93187,2025-08-17,0
93188,2025-08-17,5
93189,2025-02-19,1
93190,2025-03-30,1
93191,2025-06-20,0
93192,2025-11-11,5
93193,2025-02-23,0
93194,2025-05-20,0
93195,2025-12-22,5
93196,2026-01-03,1
93197,2025-09-03,0
93198,2025-04-21,0
93199,2025-12-13,1
93200,2025-11-15,0
93201,2025-09-09,0
93202,2025-09-16,1
93203,2025-10-11,4
93204,2025-05-20,0
93205,2025-11-09,1
93206,2025-07-26,0
93207,2025-06-07,0
93208,2025-02-07,0
93209,2025-02-07,0
93210,2025-04-11,4
93211,2025-09-30,3
93212,2025-10-07,0
93213,2025-10-01,0
93214,2025-07-10,0
93215,2025-07-31,0
93216,2025-07-10,1
93217,2025-02-14,0
93218,2025-11-03,5
93219,2025-04-25,0
93220,2025-02-26,1
93221,2025-05-18,0
93222,2025-06-15,0
93223,2025-12-23,0
93224,2025-05-28,0
93225,2025-04-21,0
93226,2025-07-27,0
93227,2025-01-24,0
93228,2025-09-13,1
93229,2025-11-03,0
93230,2025-02-23,5
93231,2025-12-08,0
93232,2025-04-07,0
93233,2026-01-01,5
93234,2025-10-07,2
93235,2025-09-05,0
93236,2025-07-10,5
93237,2025-08-06,1
93238,2025-05-28,0
93239,2025-12-08,3
93240,2025-10-13,5
93241,2026-01-10,5
93242,2025-12-10,0
93243,2025-06-29,0
93244,2025-06-04,5
93245,2025-04-26,0
93246,2025-12-18,3
93247,2025-04-28,0
93248,2025-12-02,2
93249,2025-09-27,0
93250,2025-09-04,0
93251,2025-08-08,4
93252,2025-05-29,4
93253,2025-10-09,0
93254,2025-05-17,0
93255,2025-02-16,5
93256,2025-12-29,0
93257,2025-02-22,0
93258,2025-03-02,5
93259,2025-10-07,4
93260,2025-05-13,0
93261,2025-05-31,5
93262,2025-05-26,5
93263,2025-02-25,2
93264,2025-04-20,0
93265,2025-12-25,0
93266,2025-09-23,0
93267,2025-03-26,0
93268,2025-06-08,0
93269,2025-03-22,1
93270,2025-02-23,5
93271,2025-09-22,4
93272,2025-02-07,1
93273,2025-07-19,3
93274,2025-03-05,0
93275,2025-05-07,2
93276,2025-09-18,0
93277,2025-03-09,1
93278,2025-07-17,0
93279,2025-08-27,2
93280,2025-12-17,0
93281,2025-03-13,3
93282,2025-01-12,4
93283,2025-11-20,4
93284,2025-12-14,3
93285,2025-05-10,3
93286,2025-08-21,1
93287,2025-06-23,0
93288,2026-01-01,0
93289,2025-04-16,0
93290,2025-11-24,0
93291,2025-09-22,0
93292,2025-10-23,5
93293,2025-06-09,0
93294,2025-06-22,0
93295,2025-09-16,2
93296,2025-04-02,0
93297,2025-03-23,5
93298,2025-03-12,5
93299,2025-12-23,1
93300,2025-12-22,2
93301,2025-10-02,5
93302,2025-05-15,3
93303,2025-08-25,0
93304,2025-10-10,1
93305,2025-11-08,3
93306,2026-01-02,2
93307,2025-01-19,0
